time,Gyro X,Gyro Y,Gyro Z,time,pressure,Pressure MSL,Pressure AGL,time,acceleration,time,lat. X accel.,lat. Y accel.,time,Mag X,Mag Y,Mag Z,time,eject. bat. voltage,time,comp. bat. voltage,time,launch detect,apogee detect,A cont.,B cont.,C cont.,D cont.,A on., B on,C on,D on,time,A Voltage,time,B Voltage,time,C Voltage,time,D Voltage,time,temperature,time,GPS Time of Week
-22.0348,-3.22,0.21,-0.63,5.29382,89150,1066.67,423.838,-21.9338,0.996094,-21.9338,0.0117188,0.121094,67.5704,-0.001019,-0.001369,0.001176,67.5724,8.28328,67.5853,4.13027,67.5754,1,1,1,1,0,0,0,0,0,0,28.6945,3.3,28.6954,3.3,28.6954,1.77,28.6964,1.85,,,,
-21.0341,-3.01,0.28,-0.77,5.49243,89025,1078.22,435.387,-20.9391,1.01953,-20.9341,0,0.15625,68.5682,-0.001018,-0.001372,0.001178,68.5692,8.29302,68.5721,4.13352,68.5731,1,1,1,1,0,0,0,0,0,0,29.193,3.3,29.193,3.3,29.193,1.77,29.194,1.85,,,,
-20.0344,-3.29,-0.28,-0.84,5.69196,88883,1091.35,448.522,-19.9384,1.01953,-19.9384,0.0234375,0.15625,69.564,-0.001018,-0.00136,0.001178,69.5699,8.28977,69.5709,4.13677,69.5739,1,1,1,1,0,0,0,0,0,0,29.6888,3.3,29.6888,3.3,29.6918,1.77,29.6918,1.84,,,,
-19.0347,-2.94,0.28,-0.84,5.89124,88731,1105.43,462.6,-18.9346,0.996094,-18.9346,0.046875,0.15625,70.5651,-0.00102,-0.001366,0.001179,70.566,8.29302,70.566,4.13352,70.5701,1,1,1,1,0,0,0,0,0,0,30.1927,3.3,30.1957,3.3,30.1957,1.77,30.1967,1.84,,,,
-18.0298,-3.01,0.21,-0.7,6.09064,88610,1116.65,473.822,-17.9348,1.03125,-17.9348,0.0117188,0.144531,71.5576,-0.001016,-0.001366,0.001178,71.5615,8.29951,71.5615,4.13677,71.5625,1,1,1,1,0,0,0,0,0,0,30.6904,3.3,30.6913,3.3,30.6913,1.77,30.6913,1.85,,,,
-17.035,-3.22,0.14,-0.28,6.29016,88511,1125.84,483.012,-16.94,1.00781,-16.935,0.0234375,0.144531,72.5582,-0.001024,-0.001366,0.001171,72.5592,8.29626,72.5602,4.13027,72.5632,1,1,1,1,0,0,0,0,0,0,31.184,3.3,31.194,3.3,31.1949,1.77,31.189,1.85,,,,
-16.0363,-3.08,0,-0.91,6.4903,88397,1136.44,493.605,-15.9343,1.01953,-15.9313,0.0351563,0.144531,73.5554,-0.001016,-0.001355,0.001175,73.5564,8.28328,73.5574,4.13677,73.5604,1,1,1,1,0,0,0,0,0,0,31.6836,3.3,31.6866,3.3,31.6866,1.77,31.6866,1.85,,,,
-15.0316,-3.43,0.14,-0.49,6.69067,88271,1148.16,505.326,-14.9366,1.04297,-14.9356,0.0117188,0.15625,,,,,,,,,,,,,,,,,,,,32.1823,3.3,32.1852,3.3,32.1862,1.78,32.1862,1.85,,,,
-14.0368,-3.36,0.49,-0.63,6.88922,88171,1157.47,514.638,-13.9297,1.00781,-13.9297,0.0234375,0.144531,,,,,,,,,,,,,,,,,,,,32.6799,3.3,32.6859,1.43,32.6859,1.78,32.6879,1.84,,,,
-13.037,-3.36,0.21,-0.63,7.09174,88068,1167.07,524.237,-12.935,0.984375,-12.932,0,0.132813,,,,,,,,,,,,,,,,,,,,33.1796,3.3,33.1826,0.0733,33.1826,1.77,33.1826,1.84,,,,
-12.0322,-3.01,-0.07,-1.05,7.28711,87968,1176.4,533.567,-11.9362,1.03125,-11.9362,0.0351563,0.179688,,,,,,,,,,,,,,,,,,,,33.6779,3.3,33.6808,1.48,33.6808,1.77,33.6808,1.83,,,,
-11.0364,-3.01,-0.21,-0.7,7.48737,87871,1185.46,542.625,-10.9374,0.984375,-10.9374,0.0117188,0.132813,,,,,,,,,,,,,,,,,,,,34.1803,3.3,34.1813,3.3,34.1813,1.77,34.1813,1.83,,,,
-10.0357,-2.8,0,-0.98,7.68683,87786,1193.4,550.568,-9.9317,1.03125,-9.93073,0.0234375,0.121094,,,,,,,,,,,,,,,,,,,,34.6746,3.3,34.6776,3.3,34.6776,1.78,34.6796,1.83,,,,
-9.0368,-3.22,0.35,-0.7,7.88635,87704,1201.07,558.238,-8.93683,1.00781,-8.93683,0.0234375,0.132813,,,,,,,,,,,,,,,,,,,,35.1785,3.3,35.1785,3.3,35.1785,1.78,35.1805,1.82,,,,
-8.0332,-3.01,0.14,-0.77,8.08673,87629,1208.09,565.259,-7.94122,0.984375,-7.93823,0.0117188,0.132813,,,,,,,,,,,,,,,,,,,,35.6765,3.3,35.6765,3.3,35.6765,1.78,35.6774,1.82,,,,
-7.03754,-3.36,0.49,-0.77,8.28815,87547,1215.77,572.937,-6.93756,0.996094,-6.93658,0.0117188,0.132813,,,,,,,,,,,,,,,,,,,,36.1742,3.3,36.1752,3.3,36.1761,1.77,36.1761,1.82,,,,
-6.03772,-3.01,0.21,-0.77,8.48462,87487,1221.39,578.563,-5.93872,1.01953,-5.93774,0.0234375,0.132813,,,,,,,,,,,,,,,,,,,,36.6727,3.3,36.6727,3.3,36.6727,1.77,36.6737,1.82,,,,
-5.039,-3.15,-0.28,-0.42,8.68408,87405,1229.08,586.252,-4.92902,0.996094,-4.92804,0.0234375,0.132813,,,,,,,,,,,,,,,,,,,,37.1733,3.3,37.1733,3.3,37.1753,1.77,37.1753,1.82,,,,
-4.03937,-3.29,0.28,-0.84,8.88354,87348,1234.43,591.602,-3.92938,1.01953,-3.92841,0.0234375,0.132813,,,,,,,,,,,,,,,,,,,,37.67,3.3,37.675,3.3,37.675,1.77,37.676,1.82,,,,
-3.0387,-3.08,0.21,-0.84,9.08417,87275,1241.29,598.456,-2.93469,1.01953,-2.93372,0,0.121094,,,,,,,,,,,,,,,,,,,,38.1682,3.3,38.1682,3.3,38.1682,1.77,38.1692,1.82,,,,
-2.03998,-3.29,0.35,-0.77,9.28271,87218,1246.64,603.812,-1.94,0.984375,-1.93903,0.0117188,0.0976563,,,,,,,,,,,,,,,,,,,,38.6628,3.3,38.6638,3.3,38.6668,1.77,38.6668,1.82,,,,
-1.03931,-3.78,0.07,-0.98,9.48114,87165,1251.63,608.796,-0.935303,0.996094,-0.934326,0.0117188,0.132813,,,,,,,,,,,,,,,,,,,,39.1661,3.3,39.1661,3.3,39.1671,1.78,39.1671,1.82,,,,
-0.289612,-3.15,-0.42,0,9.68158,87107,1257.08,614.249,-0.268677,1.03125,-0.279602,0.0117188,0.144531,,,,,,,,,,,,,,,,,,,,39.6608,3.3,39.6608,3.3,39.6628,1.77,39.6638,1.83,,,,
-0.189941,-3.01,-0.28,-0.07,9.88196,87073,1260.28,617.449,-0.169006,1.01953,-0.18396,0,0.144531,,,,,,,,,,,,,,,,,,,,40.1625,3.3,40.1635,3.3,40.1635,1.78,40.1645,1.83,,,,
-0.0893555,-3.43,-0.07,-0.07,10.0816,87047,1262.73,619.896,-0.0744019,0.984375,-0.0803833,0.0351563,0.167969,,,,,,,,,,,,,,,,,,,,40.6608,3.3,40.6608,3.3,40.6608,1.74,40.6618,1.81,,,,
0.0123901,-3.08,-0.07,-2.87,10.28,87001,1267.06,624.227,0.024353,5.46484,0.0183716,-0.167969,0.46875,,,,,,,,,,,,,,,,,,,,41.1646,3.3,41.1655,3.3,41.1655,1.75,41.1665,1.8,,,,
0.107971,-5.74,1.4,-21.21,10.4794,86977,1269.32,626.489,0.124939,9.57813,0.118958,0.0234375,0.0351563,,,,,,,,,,,,,,,,,,,,41.659,3.3,41.659,3.3,41.659,1.76,41.66,1.8,,,,
0.208862,-2.8,-1.96,-66.22,10.6788,86947,1272.15,629.313,0.224792,10.2227,0.218811,0.0703125,0.828125,,,,,,,,,,,,,,,,,,,,42.1616,3.3,42.1616,3.3,42.1626,1.75,42.1636,1.8,,,,
0.307495,-2.94,-2.87,-123.2,10.8782,86925,1274.22,631.387,0.323425,10.8789,0.317444,0.0703125,0.265625,,,,,,,,,,,,,,,,,,,,42.652,3.3,42.652,3.3,42.655,1.75,42.655,1.8,,,,
0.40918,-15.05,-0.63,-89.88,11.0776,86900,1276.58,633.744,0.428101,11.8555,0.418152,0.0117188,0.277344,,,,,,,,,,,,,,,,,,,,43.1505,3.3,43.1534,3.3,43.1534,1.75,43.1534,1.8,,,,
0.507813,-35.21,-21.7,-68.39,11.2778,86883,1278.18,635.345,0.522766,11.5078,0.517761,0.121094,0.335938,,,,,,,,,,,,,,,,,,,,43.6519,3.3,43.6528,3.3,43.6528,1.74,43.6528,1.8,,,,
0.606628,-40.95,-32.55,-81.34,11.4774,86873,1279.12,636.289,0.627563,11.043,0.616577,-0.0585938,0.371094,,,,,,,,,,,,,,,,,,,,44.1521,3.3,44.1551,3.3,44.1551,1.73,44.1551,1.8,,,,
0.70636,-27.44,-24.22,-93.87,11.68,86852,1281.1,638.271,0.727295,10.4023,0.713318,-0.203125,0.539063,,,,,,,,,,,,,,,,,,,,44.6447,3.3,44.6497,3.3,44.6497,1.73,44.6497,1.79,,,,
0.807007,-2.94,9.52,-63.42,11.8753,86837,1282.52,639.684,0.82196,9.67188,0.812988,-0.277344,0.503906,,,,,,,,,,,,,,,,,,,,45.1483,3.3,45.1493,3.3,45.1493,1.73,45.1493,1.79,,,,
0.905701,4.06,34.37,-70.49,12.0749,86838,1282.42,639.589,0.926636,9.09766,0.912659,-0.046875,0.382813,,,,,,,,,,,,,,,,,,,,45.6459,3.3,45.6469,3.3,45.6469,1.74,45.6469,1.8,,,,
1.00537,3.08,19.18,-277.48,12.2756,86835,1282.7,639.872,1.02539,8.5,1.01636,0.179688,0.421875,,,,,,,,,,,,,,,,,,,,46.1414,3.3,46.1443,3.3,46.1443,1.75,46.1443,1.8,,,,
1.1051,3.64,-13.02,-414.61,12.473,86837,1282.52,639.684,1.12604,7.63281,1.11505,0.0117188,0.40625,,,,,,,,,,,,,,,,,,,,46.6431,3.3,46.6431,3.3,46.6431,1.75,46.6431,1.8,,,,
1.20581,-6.37,-16.87,-378.84,12.6724,86840,1282.23,639.401,1.2298,6.8125,1.21478,-0.0585938,0.359375,,,,,,,,,,,,,,,,,,,,47.1425,3.3,47.1435,3.3,47.1435,1.76,47.1465,1.81,,,,
1.30664,-19.18,-1.33,-292.32,12.873,86839,1282.33,639.497,1.32465,5.96484,1.31464,-0.214844,0.433594,,,,,,,,,,,,,,,,,,,,47.6362,3.3,47.6451,3.3,47.6451,1.76,47.6451,1.82,,,,
1.40533,-23.45,14.56,-270.34,13.0725,86864,1279.97,637.137,1.42828,4.46094,1.41132,-0.179688,0.660156,,,,,,,,,,,,,,,,,,,,48.1434,3.3,48.1434,3.3,48.1444,1.77,48.1444,1.81,,,,
1.505,-6.44,14.28,-392.35,13.2709,86889,1277.61,634.78,1.52197,0.757813,1.51495,-0.132813,0.550781,,,,,,,,,,,,,,,,,,,,48.6389,3.3,48.6389,3.3,48.6419,1.77,48.6419,1.81,,,,
1.60376,14.42,19.74,-457.38,13.4725,86935,1273.28,630.444,1.62469,-0.574219,1.61475,-0.0117188,0.214844,,,,,,,,,,,,,,,,,,,,49.1377,3.3,49.1377,3.3,49.1377,1.77,49.1407,1.81,,,,
1.70453,6.79,2.59,-480.27,13.672,86962,1270.73,627.902,1.72046,-0.566406,1.71448,0.3125,0.394531,,,,,,,,,,,,,,,,,,,,49.6349,3.3,49.6349,3.3,49.6359,1.77,49.6359,1.81,,,,
1.8042,33.32,-17.71,-517.37,13.8705,86982,1268.85,626.018,1.82013,-0.535156,1.81415,0.179688,0.203125,,,,,,,,,,,,,,,,,,,,50.1324,3.3,50.1334,3.3,50.1334,1.77,50.1375,1.81,,,,
1.90289,27.09,-7.7,-489.09,14.0707,86968,1270.17,627.337,1.92383,-0.511719,1.91388,0.214844,-0.046875,,,,,,,,,,,,,,,,,,,,50.631,3.3,50.632,3.3,50.632,1.76,50.636,1.8,,,,
2.00354,4.69,-27.79,-407.61,14.2691,87010,1266.21,623.381,2.01953,-0.511719,2.01251,0.167969,0.0351563,,,,,,,,,,,,,,,,,,,,51.1252,3.3,51.1262,3.3,51.1451,1.76,51.1292,1.8,,,,
2.10333,9.31,-27.16,-395.29,14.4696,87033,1264.05,621.214,2.11829,-0.5,2.10931,0.0117188,0.0234375,,,,,,,,,,,,,,,,,,,,51.6287,3.3,51.6287,3.3,51.6287,1.77,51.6296,1.8,,,,
2.2019,3.22,-15.26,-418.74,14.6668,87045,1262.92,620.084,2.2229,-0.535156,2.21191,0,0,,,,,,,,,,,,,,,,,,,,52.1221,3.3,52.1231,3.3,52.1261,1.77,52.1261,1.8,,,,
2.30261,-12.11,-17.36,-381.22,14.8672,87103,1257.46,614.627,2.32166,-0.5,2.31262,-0.0351563,0.046875,,,,,,,,,,,,,,,,,,,,52.6205,3.3,52.6245,3.3,52.6255,1.78,52.6265,1.8,,,,
2.40344,-11.41,-17.5,-413.21,15.0675,87155,1252.57,609.736,2.41742,-0.488281,2.41144,-0.0976563,0.132813,,,,,,,,,,,,,,,,,,,,53.1238,3.3,53.1248,3.3,53.1248,1.78,53.1278,1.81,,,,
2.50305,-8.19,-4.48,-465.92,15.265,87234,1245.14,602.309,2.52106,-0.480469,2.51202,-0.046875,0.109375,,,,,,,,,,,,,,,,,,,,53.6215,3.3,53.6224,3.3,53.6234,1.77,53.6234,1.81,,,,
2.60284,-10.99,-4.34,-471.24,15.4666,87306,1238.38,595.545,2.62177,-0.480469,2.61182,-0.0117188,0.191406,,,,,,,,,,,,,,,,,,,,54.1196,3.3,54.1196,3.3,54.1206,1.77,54.1206,1.81,,,,
2.7005,-6.44,-4.69,-452.2,15.6641,87338,1235.37,592.54,2.72046,-0.46875,2.71149,0,0.191406,,,,,,,,,,,,,,,,,,,,54.6241,3.3,54.6251,3.3,54.6281,1.77,54.6281,1.81,,,,
2.80029,-0.91,-1.89,-435.75,15.8645,87221,1246.36,603.53,2.82227,-0.46875,2.81128,0.0234375,0.179688,,,,,,,,,,,,,,,,,,,,55.1166,3.3,55.1166,3.3,55.1166,1.76,55.1176,1.81,,,,
2.90009,5.67,-7.63,-438.83,16.0629,87376,1231.81,588.973,2.92102,-0.460938,2.90704,0,0.277344,,,,,,,,,,,,,,,,,,,,55.6114,3.3,55.6124,3.3,55.6253,1.77,55.6154,1.81,,,,
2.99976,9.94,-1.61,-429.24,16.2632,87482,1221.86,579.03,3.02472,-0.449219,3.00671,0.132813,0.0859375,,,,,,,,,,,,,,,,,,,,56.1149,3.3,56.1159,3.3,56.1189,1.77,56.1189,1.8,,,,
3.10046,3.36,-5.46,-411.88,16.4626,87451,1224.77,581.937,3.11542,-0.4375,3.10944,0.121094,0.226563,,,,,,,,,,,,,,,,,,,,56.6123,3.3,56.6133,3.3,56.6143,1.76,56.6143,1.8,,,,
3.19916,4.76,-17.08,-393.05,16.6669,87450,1224.86,582.032,3.22009,-0.417969,3.20911,0.121094,0.179688,,,,,,,,,,,,,,,,,,,,57.1079,3.3,57.1079,3.3,57.1109,1.77,57.1109,1.8,,,,
3.29883,12.6,-13.44,-391.93,16.8622,87462,1223.74,580.906,3.31976,-0.382813,3.30579,-0.0585938,0.0585938,,,,,,,,,,,,,,,,,,,,57.6113,3.3,57.6113,3.3,57.6133,1.77,57.6133,1.8,,,,
3.39941,0.77,-9.94,-354.9,17.0646,87542,1216.24,573.407,3.41534,-0.375,3.40839,0.0859375,-0.0234375,,,,,,,,,,,,,,,,,,,,58.1077,3.3,58.1087,3.3,58.1087,1.79,58.1097,1.81,,,,
3.50012,-5.25,-14.07,-335.16,17.2599,87640,1207.06,564.228,3.51508,-0.34375,3.50909,0.0351563,0.109375,,,,,,,,,,,,,,,,,,,,58.6063,3.3,58.6063,3.3,58.6073,1.78,58.6073,1.82,,,,
3.59882,-3.22,-13.93,-347.2,17.4606,87718,1199.76,556.927,3.61877,-0.355469,3.60779,0.0117188,0.0859375,,,,,,,,,,,,,,,,,,,,59.101,3.3,59.102,3.3,59.116,1.78,59.105,1.82,,,,
3.69849,-1.33,-7.28,-364.84,17.6592,87677,1203.6,560.764,3.71442,-0.363281,3.70746,0,0.167969,,,,,,,,,,,,,,,,,,,,59.6005,3.3,59.6025,3.3,59.6035,1.78,59.6035,1.82,,,,
3.79718,-3.15,-6.3,-372.26,17.8576,87725,1199.1,556.272,3.81311,-0.328125,3.80414,-0.0117188,0.0351563,,,,,,,,,,,,,,,,,,,,60.1021,3.3,60.1021,3.3,60.103,1.79,60.103,1.83,,,,
3.89789,-4.62,-5.11,-374.15,18.058,87836,1188.73,545.896,3.91382,-0.316406,3.90784,0.046875,0.046875,,,,,,,,,,,,,,,,,,,,60.6005,3.3,60.6005,3.3,60.6015,1.79,60.6025,1.83,,,,
3.99762,-1.68,-8.05,-369.32,18.2584,87935,1179.48,536.648,4.0166,-0.316406,4.00757,0.0585938,0.109375,,,,,,,,,,,,,,,,,,,,61.1011,3.3,61.1011,3.3,61.1011,1.79,61.1011,1.83,,,,
4.10132,2.52,-5.32,-363.3,18.456,87881,1184.52,541.689,4.11328,-0.328125,4.10632,0,0.167969,,,,,,,,,,,,,,,,,,,,61.598,3.3,61.598,3.3,61.599,1.79,61.599,1.83,,,,
4.19604,4.69,-3.78,-358.68,18.6553,87961,1177.05,534.22,4.21692,-0.292969,4.20697,0.0859375,0.0859375,,,,,,,,,,,,,,,,,,,,62.0937,3.3,62.0967,3.3,62.0967,1.79,62.0967,1.83,,,,
4.29657,4.83,-6.09,-351.26,18.8569,88044,1169.31,526.475,4.31256,-0.308594,4.30554,0.0976563,0.0859375,,,,,,,,,,,,,,,,,,,,62.592,3.3,62.595,3.3,62.596,1.78,62.596,1.82,,,,
4.39636,4.76,-7.63,-341.46,19.0563,88095,1164.55,521.719,4.4173,-0.292969,4.40631,0.046875,0.0585938,,,,,,,,,,,,,,,,,,,,63.0905,3.3,63.0934,3.3,63.0934,1.78,63.0934,1.82,,,,
4.49695,1.26,-9.31,-325.85,19.2537,88221,1152.81,509.979,4.51093,-0.304688,4.50494,0.0585938,0.0976563,,,,,,,,,,,,,,,,,,,,63.5928,3.3,63.5938,3.3,63.5938,1.78,63.5967,1.82,,,,
4.59473,-0.07,-12.32,-310.24,19.4542,88202,1154.58,511.75,4.61066,-0.28125,4.60468,0.0351563,0.0859375,,,,,,,,,,,,,,,,,,,,64.0961,3.3,64.0961,3.3,64.0971,1.79,64.0971,1.82,,,,
4.6944,0.14,-12.32,-305.13,19.6534,88203,1154.49,511.657,4.71039,-0.292969,4.70441,0,0,,,,,,,,,,,,,,,,,,,,64.5859,3.3,64.5889,3.3,64.5889,1.8,64.5889,1.82,,,,
4.79614,-1.33,-10.22,-304.5,19.8516,88289,1146.48,503.651,4.81506,-0.269531,4.80511,0,0.046875,,,,,,,,,,,,,,,,,,,,65.0844,3.3,65.0874,3.3,65.0874,1.69,65.0884,1.86,,,,
4.8938,-4.41,-9.31,-301.49,20.051,88346,1141.18,498.348,4.91473,-0.28125,4.90479,0.0703125,0.0117188,,,,,,,,,,,,,,,,,,,,65.5872,3.3,65.5881,3.3,65.5911,1.7,65.5911,1.91,,,,
4.99469,-5.95,-10.29,-297.01,20.2567,88308,1144.72,501.883,5.01563,-0.28125,5.00366,0.046875,0.109375,,,,,,,,,,,,,,,,,,,,66.0816,3.3,66.0846,3.3,66.0846,1.71,66.0846,1.96,,,,
5.09338,-2.94,-10.71,-298.76,20.455,88400,1136.16,493.325,5.10938,-0.261719,5.10339,-0.0117188,0.144531,,,,,,,,,,,,,,,,,,,,66.5801,3.3,66.5801,3.3,66.5831,1.71,66.5831,1.99,,,,
5.19312,-0.77,-7.56,-303.03,20.6503,88512,1125.75,482.92,5.21405,-0.242188,5.2041,0,0.121094,,,,,,,,,,,,,,,,,,,,67.0777,3.3,67.0787,3.3,67.0927,1.72,67.0817,2.03,,,,
5.29285,-1.61,-5.74,-304.01,20.8509,88523,1124.73,481.897,5.31378,-0.25,5.2998,0.0234375,0.109375,,,,,,,,,,,,,,,,,,,,67.5873,3.3,67.5774,3.3,67.5903,1.74,67.5804,2.06,,,,
5.39264,-2.24,-6.23,-301.14,21.0502,88482,1128.54,485.704,5.40961,-0.261719,5.40363,0.0234375,0.132813,,,,,,,,,,,,,,,,,,,,68.0789,3.3,68.0789,3.3,68.0798,1.74,68.0798,2.09,,,,
5.49243,-1.19,-7.07,-295.4,21.2485,88617,1116,473.172,5.51343,-0.25,5.50244,0.0117188,0.0859375,,,,,,,,,,,,,,,,,,,,68.5741,3.3,68.5771,3.3,68.5771,1.74,68.5771,2.11,,,,
5.5943,-0.14,-6.93,-291.27,21.4468,88652,1112.76,469.925,5.61224,-0.25,5.60229,0.0117188,0.121094,,,,,,,,,,,,,,,,,,,,69.0764,3.3,69.0774,3.3,69.0774,1.75,69.0804,2.12,,,,
5.69196,-0.63,-5.11,-288.89,21.6514,88789,1100.06,457.226,5.71289,-0.261719,5.70294,0,0.0859375,,,,,,,,,,,,,,,,,,,,69.5739,3.3,69.5749,3.3,69.5749,1.75,69.5749,2.13,,,,
5.79364,-2.66,-4.13,-286.3,21.8508,88745,1104.14,461.303,5.80859,-0.242188,5.80261,0.0117188,0.109375,,,,,,,,,,,,,,,,,,,,70.068,3.3,70.069,3.3,70.072,1.75,70.072,2.14,,,,
5.89124,-4.34,-5.46,-278.88,22.0462,88816,1097.56,454.726,5.91119,-0.25,5.90222,0.046875,0.121094,,,,,,,,,,,,,,,,,,,,70.5701,3.3,70.5701,3.3,70.571,1.76,70.571,2.16,,,,
5.99188,-3.01,-8.05,-271.25,22.2495,88846,1094.78,451.947,6.01184,-0.242188,6.00085,0,0.0859375,,,,,,,,,,,,,,,,,,,,71.0656,3.3,71.0685,3.3,71.0685,1.77,71.0695,2.16,,,,
6.09064,-0.35,-6.51,-267.68,22.4449,88939,1086.17,443.341,6.11261,-0.242188,6.10162,0.0117188,0.109375,,,,,,,,,,,,,,,,,,,,71.5635,3.3,71.5635,3.3,71.5665,1.77,71.5674,2.13,,,,
6.19043,-0.07,-5.74,-263.83,22.6453,88991,1081.36,438.532,6.21234,-0.242188,6.19739,0.0234375,0.144531,,,,,,,,,,,,,,,,,,,,72.0657,3.3,72.0667,3.3,72.0667,1.75,72.0697,2.12,,,,
6.29016,-0.14,-6.16,-258.65,22.8477,89010,1079.61,436.775,6.3111,-0.21875,6.30115,0.0234375,0.0703125,,,,,,,,,,,,,,,,,,,,72.5632,3.3,72.5632,3.3,72.5682,1.75,72.5682,2.12,,,,
6.39178,0.77,-7.84,-251.86,23.0423,89036,1077.2,434.37,6.41071,-0.207031,6.40076,0.0234375,0.0976563,,,,,,,,,,,,,,,,,,,,73.0627,3.3,73.0627,3.3,73.0637,1.76,73.0637,2.13,,,,
6.48932,2.31,-7.49,-248.15,23.2427,89080,1073.14,430.304,6.51025,-0.207031,6.49628,0.0117188,0.144531,,,,,,,,,,,,,,,,,,,,73.5604,3.3,73.5613,3.3,73.5613,1.77,73.5623,2.13,,,,
6.591,3.22,-6.37,-244.23,23.441,89112,1070.18,427.349,6.60596,-0.175781,6.59998,0.0117188,0.0351563,,,,,,,,,,,,,,,,,,,,74.059,3.3,74.059,3.3,74.0599,1.77,74.0599,2.13,,,,
6.6897,1.26,-5.32,-237.65,23.6417,89224,1059.84,417.008,6.70868,-0.199219,6.69867,0,0.0976563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.78955,0.49,-5.18,-231.98,23.8402,89304,1052.46,409.63,6.80951,-0.1875,6.79852,0.0234375,0.0585938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.88922,-0.49,-4.97,-227.15,24.0397,89308,1052.09,409.26,6.90417,-0.167969,6.89819,0.0117188,0.0976563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.98798,-0.7,-5.25,-222.25,24.2391,89383,1045.18,402.348,7.00897,-0.179688,6.99799,0,0.121094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.08972,-1.4,-4.69,-217.98,24.4435,89379,1045.55,402.718,7.1037,-0.167969,7.09473,0.0234375,0.121094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.18842,-1.19,-4.97,-215.18,24.6448,89398,1043.8,400.966,7.20441,-0.167969,7.1994,0.0117188,0.121094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.28912,-1.75,-3.85,-213.01,24.8391,89501,1034.32,391.483,7.30408,-0.167969,7.2981,0,0.109375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.38678,-2.94,-4.27,-206.99,25.0366,89579,1027.14,384.307,7.41071,-0.167969,7.39374,0.0234375,0.0859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.48737,-4.76,-5.6,-199.43,25.2369,89621,1023.28,380.443,7.50232,-0.160156,7.49634,0.0117188,0.046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.5871,-5.6,-6.79,-194.53,25.4351,89682,1017.67,374.837,7.60205,-0.144531,7.59607,0.0585938,0.132813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.68683,-4.83,-7.91,-190.47,25.6356,89706,1015.46,372.63,7.70276,-0.160156,7.6958,0.0117188,0.0976563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.78662,-4.06,-7.63,-189.07,25.8342,89658,1019.87,377.043,7.80664,-0.121094,7.79565,0.0351563,0.0859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.88538,-3.5,-7.7,-186.76,26.0345,89680,1017.85,375.021,7.90137,-0.132813,7.89539,0,0.144531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.98511,-2.38,-7.7,-184.45,26.2377,89785,1008.21,365.377,8.00507,-0.160156,7.99512,0.046875,0.15625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.08575,-0.49,-8.47,-180.53,26.4331,89812,1005.73,362.899,8.10168,-0.113281,8.09473,0.0351563,0.0976563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.18536,1.96,-7.91,-179.83,26.6324,89841,1003.07,360.238,8.20032,-0.101563,8.19434,0.0351563,0.144531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.28613,3.85,-5.74,-174.65,26.8317,89936,994.356,351.524,8.30511,-0.0898438,8.29114,0.0234375,0.121094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.38794,4.27,-2.87,-171.85,27.032,89991,989.314,346.482,8.40094,-0.101563,8.39392,0,0.144531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.48364,3.36,-0.84,-169.05,27.2335,90014,987.208,344.376,8.50458,-0.121094,8.49359,-0.0117188,0.121094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.58441,1.47,0.14,-165.48,27.4327,90043,984.55,341.718,8.59943,-0.121094,8.59344,0.0117188,0.144531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.68408,1.54,0.35,-162.96,27.629,90122,977.318,334.486,8.70007,-0.078125,8.69305,0.0234375,0.121094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.78284,1.75,0.14,-163.45,27.8323,90137,975.944,333.112,8.79883,-0.101563,8.79279,0.0117188,0.144531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.88257,3.5,0.7,-162.75,28.0275,90197,970.456,327.624,8.9035,-0.113281,8.88953,0.0117188,0.144531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.98334,3.5,2.03,-160.72,28.2269,90215,968.81,325.978,9.00232,-0.09375,8.98932,0.0117188,0.121094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
